Client_ID,Age,Gender,Marital_Status,Education,Employment_Status,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Number_of_Dependents,Housing_Status,Default_History,Current_Loan_Status,Previous_Loans,Overdue_Amount,Late_Payments,Bank_Balance,Default_Risk
C104154,56,Female,Widowed,Other,Employed,178681,97438,36,630,0,Own,0,Approved,3,59590,7,342094,Medium
C104155,56,Female,Single,PhD,Employed,76655,478591,12,569,1,Mortgage,0,Closed,9,35442,2,132818,Low
C104156,18,Male,Divorced,PhD,Self-Employed,83177,199268,180,486,2,Rent,1,Rejected,4,3324,9,228022,High
C104157,34,Male,Single,PhD,Unemployed,78396,368053,12,471,3,Mortgage,1,Ongoing,5,87753,14,375886,Medium
C104158,58,Female,Single,PhD,Self-Employed,36877,367986,240,703,4,Own,0,Rejected,4,68138,11,281288,Medium
C104159,47,Female,Widowed,PhD,Unemployed,147934,346576,36,767,4,Own,0,Rejected,2,87717,1,159948,Low
C104160,30,Female,Single,Bachelors,Retired,38405,308669,180,546,1,Own,0,Rejected,2,65690,4,269105,Low
C104161,38,Male,Divorced,Other,Self-Employed,136435,283342,120,822,2,Mortgage,0,Rejected,2,27423,8,234012,Low
C104162,36,Male,Married,High School,Employed,68629,170596,120,410,0,Rent,0,Approved,5,96070,17,156473,Low
C104163,36,Female,Widowed,PhD,Retired,66233,99187,36,602,1,Mortgage,0,Closed,3,63151,5,161049,Low
C104164,42,Male,Divorced,PhD,Unemployed,41471,103172,120,772,0,Own,0,Ongoing,3,12057,10,442390,Medium
C104165,39,Female,Married,High School,Self-Employed,23302,497880,36,591,3,Own,0,Approved,2,61397,13,251408,Medium
C104166,48,Female,Widowed,High School,Unemployed,133466,490896,60,551,0,Own,1,Ongoing,3,44601,0,159876,Low
C104167,34,Female,Widowed,PhD,Unemployed,100048,482509,180,474,3,Own,0,Ongoing,7,43339,3,483386,Low
C104168,40,Male,Married,Bachelors,Self-Employed,117972,104499,36,408,2,Mortgage,0,Approved,2,20887,6,493199,Medium
C104169,49,Female,Married,High School,Self-Employed,174583,416731,48,639,1,Mortgage,0,Approved,9,1527,8,171622,Low
C104170,27,Female,Divorced,Other,Unemployed,156094,373457,24,313,0,Rent,0,Ongoing,2,95925,16,34397,High
C104171,27,Male,Single,Other,Unemployed,63239,261840,24,621,2,Own,0,Ongoing,5,98929,16,370580,Low
C104172,53,Female,Single,Bachelors,Retired,148185,289171,48,342,2,Mortgage,1,Closed,0,17069,10,357124,High
C104173,25,Male,Single,Masters,Employed,143811,280936,12,760,0,Mortgage,1,Approved,9,75193,11,312821,High
C104174,69,Female,Single,Bachelors,Unemployed,141097,260519,12,401,4,Own,0,Approved,5,16348,14,170425,High
C104175,37,Male,Single,PhD,Employed,79269,348457,12,308,4,Mortgage,1,Ongoing,8,31999,1,375065,Low
C104176,49,Female,Divorced,Masters,Retired,123558,90330,240,448,3,Own,0,Ongoing,2,92575,7,60586,Low
C104177,67,Female,Widowed,PhD,Employed,110868,299688,180,637,2,Rent,0,Rejected,1,93583,19,14191,Low
C104178,31,Female,Divorced,Other,Employed,81895,220359,12,523,1,Own,0,Ongoing,2,21593,1,486525,Medium
C104179,67,Female,Divorced,High School,Retired,89890,494775,60,409,1,Own,0,Ongoing,2,96197,5,438237,Medium
C104180,45,Female,Divorced,PhD,Unemployed,117383,90263,48,653,2,Mortgage,0,Closed,1,12428,0,408506,Low
C104181,63,Male,Widowed,Other,Employed,55284,380473,24,383,4,Rent,1,Ongoing,3,82789,17,85077,Low
C104182,69,Male,Divorced,Bachelors,Unemployed,199712,159737,48,365,2,Rent,0,Rejected,7,68613,3,333497,Low
C104183,41,Female,Divorced,PhD,Unemployed,95692,298270,24,687,3,Mortgage,0,Rejected,6,28389,7,17004,Low
C104184,32,Female,Widowed,Other,Self-Employed,173525,155553,12,434,2,Rent,0,Approved,9,92043,7,249345,Low
C104185,39,Female,Divorced,High School,Unemployed,109294,227444,60,385,0,Rent,0,Rejected,8,904,13,135723,Medium
C104186,47,Male,Single,PhD,Unemployed,189048,366781,36,383,4,Own,0,Approved,7,13651,19,459467,Low
C104187,21,Male,Married,Other,Employed,164797,265779,36,526,0,Mortgage,0,Ongoing,6,91962,13,401513,Medium
C104188,30,Female,Divorced,PhD,Unemployed,194115,132208,120,559,0,Rent,0,Rejected,5,66778,0,375002,Low
C104189,40,Male,Married,High School,Unemployed,114852,28549,12,319,2,Rent,0,Closed,2,43586,19,453529,Low
C104190,25,Female,Divorced,PhD,Self-Employed,97080,204944,12,334,2,Rent,0,Closed,9,68247,2,286316,Low
C104191,35,Female,Divorced,PhD,Self-Employed,101863,471909,48,742,1,Own,0,Rejected,3,1294,14,170539,Medium
C104192,29,Female,Single,Other,Employed,197881,188308,60,569,0,Own,0,Approved,7,38705,18,344792,Low
C104193,48,Male,Widowed,Masters,Employed,36705,200055,60,705,2,Mortgage,0,Approved,1,67092,0,128914,Low
C104194,31,Female,Married,PhD,Self-Employed,83131,41155,240,807,1,Mortgage,0,Approved,5,27136,2,340272,Low
C104195,51,Female,Widowed,Masters,Self-Employed,96015,42481,48,603,0,Own,0,Rejected,0,82656,19,436314,Medium
C104196,35,Female,Single,Bachelors,Retired,82456,495319,60,584,1,Mortgage,0,Ongoing,6,49930,0,68079,Low
C104197,51,Male,Single,PhD,Unemployed,96859,239477,180,847,4,Mortgage,0,Ongoing,3,38293,18,265296,Low
C104198,28,Male,Married,Masters,Employed,174161,72967,180,328,3,Mortgage,0,Ongoing,0,40293,16,311992,Low
C104199,58,Male,Widowed,Bachelors,Employed,87238,366464,60,690,0,Own,1,Approved,4,12375,12,348293,Low
C104200,29,Female,Single,Other,Unemployed,95940,349705,180,715,2,Own,1,Rejected,4,30064,19,401814,Low
C104201,66,Male,Divorced,PhD,Unemployed,119134,287590,240,441,4,Rent,0,Closed,5,70320,15,227665,Low
C104202,32,Female,Divorced,Other,Employed,93916,275651,36,640,1,Rent,0,Ongoing,7,57152,11,229162,Low
C104203,48,Male,Divorced,Bachelors,Self-Employed,81396,130183,60,544,3,Rent,0,Ongoing,3,96575,6,220157,Low
C104204,66,Female,Widowed,Other,Self-Employed,23877,38208,180,304,0,Rent,0,Approved,6,95129,16,239147,Low
C104205,46,Male,Divorced,Other,Unemployed,128407,22522,12,748,3,Mortgage,0,Ongoing,3,72330,10,437744,Low
C104206,43,Female,Divorced,High School,Employed,104256,314546,36,565,4,Mortgage,0,Rejected,1,31682,7,300097,Low
C104207,35,Male,Single,Bachelors,Unemployed,51818,423706,12,790,3,Own,0,Ongoing,7,98825,9,362796,Medium
C104208,49,Male,Single,Other,Self-Employed,68555,174083,12,538,0,Mortgage,0,Approved,4,71233,15,374290,Low
C104209,39,Male,Divorced,Masters,Retired,62368,433287,180,549,4,Mortgage,1,Rejected,9,68383,9,380146,Medium
C104210,55,Female,Divorced,Bachelors,Retired,199252,445970,180,590,1,Mortgage,0,Approved,3,69647,7,437495,Medium
C104211,34,Male,Single,High School,Self-Employed,143054,232021,48,842,0,Rent,0,Closed,1,26991,4,426499,Medium
C104212,40,Male,Married,PhD,Unemployed,109666,50102,120,378,3,Own,1,Ongoing,6,22778,16,116832,Medium
C104213,41,Male,Widowed,Other,Retired,118777,19040,60,820,0,Rent,0,Rejected,4,78617,12,494945,Low
C104214,67,Male,Widowed,Masters,Self-Employed,129928,371398,60,749,4,Mortgage,1,Rejected,8,45415,9,154719,Medium
C104215,25,Female,Single,High School,Employed,69421,405262,60,443,3,Mortgage,0,Ongoing,6,73958,9,254904,Low
C104216,58,Male,Widowed,Bachelors,Unemployed,46620,437590,60,419,1,Own,1,Closed,8,30537,11,67281,Medium
C104217,23,Female,Single,Other,Unemployed,141238,303333,180,475,2,Rent,1,Closed,9,56572,11,454891,Low
C104218,22,Female,Single,High School,Retired,80539,116738,36,369,1,Mortgage,0,Ongoing,9,40887,6,297096,Medium
C104219,61,Female,Single,High School,Unemployed,37077,351142,24,502,0,Own,1,Ongoing,4,62051,10,36196,Low
C104220,46,Female,Single,Masters,Retired,163735,240479,12,479,2,Mortgage,0,Ongoing,5,39517,19,197679,Low
C104221,45,Male,Married,PhD,Retired,103335,91070,120,409,4,Mortgage,0,Approved,7,11656,11,1187,Low
C104222,28,Female,Divorced,PhD,Self-Employed,67285,171040,240,723,3,Own,0,Rejected,9,92676,3,475635,Low
C104223,18,Female,Divorced,PhD,Retired,168691,157007,120,802,3,Own,0,Rejected,5,66054,17,239810,High
C104224,60,Female,Married,Bachelors,Employed,89503,322725,24,705,4,Mortgage,0,Ongoing,3,75840,9,405777,Low
C104225,36,Female,Widowed,High School,Unemployed,144851,373675,240,390,0,Own,0,Approved,1,10458,19,489255,High
C104226,26,Male,Widowed,Bachelors,Retired,77477,276153,240,593,1,Mortgage,0,Approved,5,36619,1,395765,Medium
C104227,44,Male,Divorced,High School,Unemployed,47488,445205,24,692,2,Rent,0,Rejected,8,37772,0,320984,Low
C104228,51,Female,Widowed,Masters,Retired,98747,445092,240,336,4,Mortgage,1,Closed,7,25609,13,399297,Low
C104229,61,Female,Divorced,Masters,Self-Employed,41169,203554,24,816,0,Own,0,Ongoing,2,74493,16,7147,Medium
C104230,21,Female,Divorced,Bachelors,Employed,50373,434940,180,615,0,Rent,0,Ongoing,4,81575,3,342336,Medium
C104231,53,Male,Married,Bachelors,Unemployed,52669,115847,36,471,2,Own,0,Approved,5,78754,8,114647,Low
C104232,35,Male,Widowed,Masters,Self-Employed,75277,56377,24,705,4,Mortgage,1,Rejected,6,87972,6,160663,Medium
C104233,32,Male,Married,Other,Unemployed,75120,73861,240,561,1,Own,0,Approved,1,99291,16,80052,Medium
C104234,68,Male,Divorced,PhD,Self-Employed,86376,144771,240,783,1,Mortgage,0,Closed,5,40975,2,202353,Low
C104235,30,Male,Divorced,PhD,Employed,74235,401961,36,326,4,Own,0,Rejected,1,80416,0,92585,Low
C104236,36,Female,Divorced,Masters,Retired,185301,115612,180,794,3,Own,0,Ongoing,7,56244,9,148276,Medium
C104237,66,Male,Single,PhD,Self-Employed,106854,311981,48,354,1,Mortgage,0,Rejected,6,75298,4,271335,Low
C104238,23,Male,Single,Other,Unemployed,35405,429010,240,548,3,Rent,0,Rejected,1,63670,3,139837,Low
C104239,65,Female,Single,Other,Unemployed,133307,488296,240,572,4,Mortgage,0,Ongoing,3,46181,18,323517,Low
C104240,29,Male,Married,High School,Self-Employed,121776,157270,48,558,0,Rent,0,Closed,6,37195,5,119933,Medium
C104241,68,Male,Divorced,Bachelors,Employed,166919,193875,120,490,4,Rent,0,Approved,8,32846,5,391025,High
C104242,54,Male,Widowed,PhD,Employed,43547,387935,48,745,0,Rent,0,Closed,2,27664,8,329378,Low
C104243,34,Female,Married,Other,Retired,26575,411705,36,801,4,Rent,0,Closed,9,50970,19,281570,Medium
C104244,40,Male,Married,Bachelors,Retired,115659,55557,36,692,3,Mortgage,0,Closed,9,97649,8,3256,Medium
C104245,43,Female,Married,Bachelors,Unemployed,155915,459655,12,707,3,Mortgage,0,Rejected,7,9236,14,450364,Medium
C104246,46,Female,Widowed,High School,Unemployed,158811,289618,240,408,4,Rent,0,Closed,8,96660,19,329867,Medium
C104247,50,Male,Divorced,Bachelors,Retired,34852,61439,24,402,0,Rent,0,Rejected,7,95248,7,198386,Low
C104248,44,Male,Single,Bachelors,Retired,71661,220028,60,525,4,Rent,0,Rejected,3,80794,1,360496,Medium
C104249,42,Male,Divorced,Masters,Retired,160229,191258,60,652,0,Rent,0,Approved,3,75339,9,34262,High
C104250,27,Male,Divorced,High School,Self-Employed,107942,73213,24,459,3,Rent,0,Approved,6,65967,13,309744,Medium
C104251,64,Female,Married,High School,Retired,136726,322440,60,703,2,Rent,1,Closed,3,27179,1,369813,Low
C104252,40,Male,Married,PhD,Self-Employed,130736,170584,60,623,1,Own,0,Rejected,9,95651,12,407129,Low
C104253,38,Female,Married,Bachelors,Self-Employed,92968,343855,180,444,3,Rent,1,Ongoing,9,13336,18,301379,Low
C104254,38,Female,Single,PhD,Retired,38837,374871,60,764,4,Own,0,Rejected,6,80174,6,25926,High
C104255,60,Female,Single,Other,Employed,100684,6177,120,431,4,Mortgage,0,Approved,8,90724,11,459102,Medium
C104256,30,Female,Single,Bachelors,Employed,137704,5761,240,392,0,Mortgage,0,Ongoing,8,64790,5,34694,Low
C104257,54,Female,Divorced,Other,Unemployed,96730,239154,240,572,1,Rent,0,Rejected,8,97354,2,100221,Low
C104258,50,Male,Married,Masters,Retired,165891,273602,240,833,3,Mortgage,0,Closed,9,46897,4,356629,Medium
C104259,41,Female,Widowed,Bachelors,Unemployed,27404,457914,36,493,1,Mortgage,1,Rejected,9,48192,3,458598,Medium
C104260,61,Female,Divorced,PhD,Retired,34674,321919,36,469,1,Rent,0,Ongoing,5,53502,13,458535,Low
C104261,28,Male,Single,PhD,Unemployed,105923,189938,36,759,3,Mortgage,0,Closed,0,41231,5,447634,High
C104262,34,Male,Widowed,Bachelors,Self-Employed,169769,156182,24,310,0,Mortgage,1,Ongoing,7,28283,16,389684,Low
C104263,21,Female,Widowed,PhD,Retired,174642,98789,48,480,0,Rent,0,Approved,5,47102,16,189725,Medium
C104264,64,Female,Married,Bachelors,Employed,125319,482069,120,531,0,Rent,0,Approved,6,37199,12,12441,Low
C104265,42,Male,Widowed,High School,Retired,48037,393192,120,328,2,Rent,1,Rejected,1,41717,11,300922,Low
C104266,47,Female,Single,PhD,Unemployed,133565,123249,60,831,1,Own,0,Rejected,2,69839,1,12712,Medium
C104267,26,Male,Married,Bachelors,Unemployed,126086,459662,240,304,2,Rent,0,Approved,5,94242,13,348023,Low
C104268,38,Male,Widowed,Bachelors,Unemployed,57982,295577,12,845,0,Mortgage,0,Ongoing,2,41073,4,5269,Low
C104269,37,Female,Married,PhD,Unemployed,143309,77715,36,439,3,Rent,0,Ongoing,4,87071,7,448060,Low
C104270,36,Male,Widowed,High School,Unemployed,125242,281993,180,327,1,Own,0,Closed,3,64252,14,285768,Low
C104271,36,Female,Divorced,PhD,Unemployed,25156,262969,120,397,3,Mortgage,0,Closed,4,97110,8,76077,Medium
C104272,29,Female,Divorced,Bachelors,Employed,58280,337124,120,561,4,Own,0,Closed,7,97015,15,349241,High
C104273,54,Female,Single,High School,Unemployed,95324,335644,12,318,1,Mortgage,0,Approved,3,5016,12,31260,Low
C104274,59,Male,Divorced,Other,Employed,80706,440206,60,311,3,Rent,1,Approved,8,34730,14,351967,Low
C104275,34,Female,Divorced,Masters,Retired,161043,327035,120,836,0,Own,1,Approved,2,63643,3,343604,Low
C104276,54,Male,Divorced,PhD,Self-Employed,63408,327010,240,824,2,Rent,0,Rejected,6,3065,15,469905,Medium
C104277,65,Female,Widowed,Bachelors,Employed,157559,476563,120,764,3,Mortgage,0,Ongoing,6,36716,11,316062,Low
C104278,56,Female,Widowed,High School,Retired,40997,473819,48,558,4,Rent,0,Approved,0,7106,19,351519,Medium
C104279,45,Male,Married,High School,Self-Employed,66456,176064,12,323,0,Rent,0,Closed,2,63326,11,69640,Low
C104280,58,Female,Widowed,Other,Employed,150865,390613,180,307,4,Mortgage,1,Closed,9,47456,14,230877,Low
C104281,52,Female,Divorced,PhD,Employed,97988,201169,180,527,2,Own,1,Approved,0,17312,4,120356,Low
C104282,64,Male,Widowed,High School,Retired,100908,81008,60,675,4,Mortgage,0,Approved,7,38190,0,31199,Low
C104283,65,Male,Single,Other,Unemployed,195839,216734,60,422,3,Mortgage,0,Ongoing,9,78965,19,199431,Low
C104284,35,Male,Married,Bachelors,Employed,97952,270245,36,389,3,Rent,0,Closed,4,43042,2,46487,Low
C104285,31,Female,Married,Other,Employed,104784,294134,48,755,0,Mortgage,0,Ongoing,3,68451,7,67,Low
C104286,52,Male,Widowed,PhD,Retired,179266,74214,60,523,2,Own,0,Approved,2,25919,6,156979,Low
C104287,61,Male,Divorced,Other,Unemployed,184857,301755,240,556,2,Mortgage,0,Ongoing,6,61657,12,274733,Low
C104288,58,Female,Married,High School,Self-Employed,78676,459711,48,814,1,Mortgage,1,Rejected,7,87307,9,43280,Medium
C104289,24,Male,Single,High School,Unemployed,28373,101265,36,447,1,Rent,0,Approved,7,14199,16,481812,Low
C104290,58,Female,Single,Masters,Unemployed,181355,449306,240,686,3,Own,0,Closed,0,95924,10,59951,Medium
C104291,30,Female,Married,Other,Retired,114951,261146,180,737,4,Rent,0,Closed,6,43051,7,155400,Low
C104292,35,Male,Divorced,Bachelors,Unemployed,46414,492787,12,336,4,Rent,1,Ongoing,4,9389,14,115451,Medium
C104293,54,Female,Divorced,PhD,Retired,165450,20958,120,405,0,Own,0,Approved,1,61194,11,71108,Medium
C104294,30,Male,Widowed,Masters,Self-Employed,137139,356930,120,531,2,Own,0,Closed,7,98501,17,127492,Low
C104295,53,Male,Widowed,Other,Employed,103872,208691,24,445,3,Mortgage,1,Ongoing,1,9048,9,172509,Low
C104296,48,Male,Married,Bachelors,Employed,155772,201328,24,316,4,Own,0,Ongoing,5,59322,11,184837,Low
C104297,19,Male,Widowed,Masters,Retired,164973,223364,24,458,1,Rent,0,Approved,4,31546,3,420581,Low
C104298,33,Female,Widowed,High School,Retired,110374,72002,120,581,3,Own,0,Closed,5,64417,14,275399,Medium
C104299,26,Female,Widowed,PhD,Unemployed,173669,54887,48,577,0,Own,0,Closed,9,53652,17,496559,High
C104300,26,Male,Single,Other,Unemployed,184500,267483,240,424,3,Own,0,Closed,7,23249,12,405549,High
C104301,55,Male,Widowed,Bachelors,Employed,186759,115083,24,719,4,Rent,0,Approved,8,64199,16,148479,Low
C104302,28,Female,Married,High School,Employed,49493,317672,12,619,0,Mortgage,0,Approved,2,91105,0,146031,Low
C104303,39,Male,Divorced,Masters,Employed,145074,353783,60,781,1,Mortgage,0,Approved,2,16179,4,120526,Medium
C104304,50,Female,Widowed,PhD,Retired,71224,87624,240,623,1,Rent,0,Rejected,6,97583,16,206692,High
C104305,53,Male,Divorced,Masters,Self-Employed,51852,336404,48,694,4,Mortgage,1,Ongoing,2,845,19,480712,Low
C104306,62,Female,Widowed,Masters,Self-Employed,30932,373637,120,485,0,Mortgage,0,Rejected,9,39058,17,225726,Low
C104307,40,Female,Married,Bachelors,Retired,108545,58570,12,765,1,Rent,0,Rejected,4,18131,8,103042,Medium
C104308,62,Female,Single,High School,Unemployed,53583,26643,180,356,0,Rent,0,Closed,9,87427,9,400030,Low
C104309,62,Male,Married,Other,Self-Employed,198350,65252,120,757,3,Mortgage,0,Closed,3,37733,16,248186,Medium
C104310,51,Male,Single,Bachelors,Unemployed,49865,358724,48,507,2,Own,0,Ongoing,8,58911,0,432742,Low
C104311,26,Male,Widowed,PhD,Employed,163361,146406,48,373,2,Mortgage,0,Ongoing,7,345,3,217734,Medium
C104312,41,Male,Widowed,Masters,Employed,90270,103856,48,783,2,Own,0,Approved,8,16539,17,258063,Low
C104313,25,Male,Single,PhD,Unemployed,105549,368939,36,384,1,Rent,1,Closed,5,48715,14,493051,Medium
C104314,24,Female,Married,Bachelors,Employed,186593,67977,60,313,4,Own,0,Rejected,1,61154,14,217691,Low
C104315,53,Female,Married,Bachelors,Retired,157577,267933,240,348,2,Own,1,Ongoing,7,30496,0,443769,Medium
C104316,35,Female,Single,Other,Unemployed,150768,301085,24,725,4,Own,0,Ongoing,0,49255,0,136930,Medium
C104317,20,Female,Widowed,Masters,Unemployed,64327,5552,36,658,2,Rent,0,Rejected,4,45009,10,172806,Low
C104318,45,Female,Single,Bachelors,Unemployed,133209,286950,60,541,3,Mortgage,0,Approved,1,89396,10,80226,High
C104319,23,Female,Widowed,PhD,Self-Employed,134889,41979,120,352,2,Mortgage,0,Closed,6,36299,5,93807,Low
C104320,61,Female,Single,Other,Unemployed,38409,144895,24,368,4,Own,0,Closed,4,3875,0,399838,Medium
C104321,61,Male,Widowed,PhD,Unemployed,170589,36980,180,355,1,Mortgage,0,Rejected,9,64024,13,432037,High
C104322,38,Female,Single,Masters,Unemployed,64533,5860,36,755,3,Rent,0,Approved,2,57267,5,333191,Medium
C104323,45,Male,Divorced,Other,Self-Employed,181547,5290,36,554,4,Rent,0,Rejected,6,7079,16,184047,Low
C104324,57,Female,Widowed,Other,Employed,35327,309561,240,304,0,Rent,0,Closed,2,12914,8,404663,Medium
C104325,18,Female,Married,Other,Self-Employed,75344,84880,12,351,2,Rent,0,Rejected,5,98133,16,302543,Low
C104326,53,Male,Single,High School,Retired,23671,404086,240,628,3,Mortgage,0,Rejected,3,39877,13,402017,Low
C104327,38,Female,Married,Other,Unemployed,111908,38397,180,397,1,Own,0,Closed,9,57551,18,261778,High
C104328,60,Male,Single,PhD,Retired,70756,110311,180,460,0,Own,1,Closed,1,15037,7,47634,High
C104329,52,Female,Married,PhD,Self-Employed,196031,283330,36,705,2,Own,0,Closed,8,54792,11,52310,Medium
C104330,30,Male,Married,Masters,Employed,179152,240319,48,626,3,Rent,0,Rejected,5,44650,1,14083,Low
C104331,66,Female,Single,Bachelors,Employed,44544,120162,120,542,4,Mortgage,0,Rejected,4,18146,2,458943,Low
C104332,27,Male,Single,Bachelors,Unemployed,96347,496017,180,803,2,Mortgage,0,Rejected,4,30428,12,237537,High
C104333,61,Male,Married,High School,Employed,38733,157088,240,666,3,Mortgage,0,Approved,7,41677,4,465537,Medium
C104334,64,Female,Married,Other,Self-Employed,191768,336760,36,741,2,Mortgage,0,Ongoing,4,44868,17,44235,Low
C104335,27,Female,Married,High School,Self-Employed,68093,83508,48,453,3,Mortgage,0,Approved,7,99732,0,321558,High
C104336,63,Male,Widowed,Masters,Employed,125424,72296,60,533,4,Mortgage,0,Ongoing,7,1822,4,101047,Low
C104337,30,Female,Widowed,Masters,Unemployed,198114,147346,60,632,2,Own,0,Closed,0,71340,11,386666,Low
C104338,54,Male,Divorced,Bachelors,Unemployed,115595,28304,240,794,3,Rent,0,Ongoing,3,84968,18,175604,Medium
C104339,55,Female,Widowed,Masters,Self-Employed,57487,213774,180,414,0,Own,0,Approved,8,83839,5,63057,Low
C104340,41,Male,Widowed,Other,Employed,140931,205006,48,668,1,Mortgage,0,Closed,1,15461,1,212447,High
C104341,19,Female,Single,PhD,Self-Employed,60849,363305,12,632,3,Rent,0,Ongoing,3,79987,1,274354,Low
C104342,39,Male,Divorced,Masters,Self-Employed,165622,183770,240,429,3,Rent,0,Ongoing,3,8662,19,119632,Low
C104343,34,Female,Divorced,High School,Retired,96400,212123,12,477,3,Rent,0,Ongoing,0,22183,12,106654,Low
C104344,53,Male,Widowed,Other,Self-Employed,149120,281849,60,394,2,Rent,0,Rejected,9,71673,13,478521,Medium
C104345,31,Male,Single,Masters,Unemployed,110930,172401,120,616,1,Mortgage,0,Closed,9,39109,5,145315,Low
C104346,27,Female,Single,Masters,Employed,69699,195808,36,400,2,Mortgage,0,Rejected,6,43211,11,170998,Medium
C104347,52,Female,Divorced,Other,Employed,110470,320140,240,495,3,Rent,1,Closed,0,73099,12,411609,Low
